record_id,rna_id,source_model,condition,sequence_length,gt_pair_count,original_predicted_pair_count,refined_predicted_pair_count,tp_before,fp_before,fn_before,tp,fp,fn,precision,recall,f1,delta_precision,delta_recall,delta_f1,modified_pair_count,beneficial_edit_count,harmful_edit_count,beneficial_edit_fraction,harmful_edit_fraction,correct_pair_preservation_rate
legacy121_v1__1p5o_77_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1P5O_77_hpbulge_nmr_A,trrosettarna2_native_ss,R3,77,23,31,30,23,8,0,23,7,0,0.7666666666666667,1.0,0.8679245283018868,0.02473118279569897,0.0,0.01607267645003496,1,1,0,1.0,0.0,1.0
legacy121_v1__1p5o_77_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1P5O_77_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R2,77,23,31,31,23,8,0,23,8,0,0.7419354838709677,1.0,0.8518518518518519,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1p5o_77_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1P5O_77_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R3,77,23,31,30,23,8,0,23,7,0,0.7666666666666667,1.0,0.8679245283018868,0.02473118279569897,0.0,0.01607267645003496,1,1,0,1.0,0.0,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWA_21_hp_nmr_A,petfold,ORIGINAL,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWA_21_hp_nmr_A,petfold,R1,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWA_21_hp_nmr_A,petfold,R2,21,8,8,6,8,0,0,6,0,2,1.0,0.75,0.8571428571428571,0.0,-0.25,-0.1428571428571429,2,0,2,0.0,1.0,0.75
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWA_21_hp_nmr_A,petfold,R3,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWA_21_hp_nmr_A,petfold,R1_R2,21,8,8,6,8,0,0,6,0,2,1.0,0.75,0.8571428571428571,0.0,-0.25,-0.1428571428571429,2,0,2,0.0,1.0,0.75
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWA_21_hp_nmr_A,petfold,R1_R3,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWA_21_hp_nmr_A,rnafold,ORIGINAL,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWA_21_hp_nmr_A,rnafold,R1,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWA_21_hp_nmr_A,rnafold,R2,21,8,8,6,8,0,0,6,0,2,1.0,0.75,0.8571428571428571,0.0,-0.25,-0.1428571428571429,2,0,2,0.0,1.0,0.75
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWA_21_hp_nmr_A,rnafold,R3,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWA_21_hp_nmr_A,rnafold,R1_R2,21,8,8,6,8,0,0,6,0,2,1.0,0.75,0.8571428571428571,0.0,-0.25,-0.1428571428571429,2,0,2,0.0,1.0,0.75
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWA_21_hp_nmr_A,rnafold,R1_R3,21,8,8,8,8,0,0,8,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWA_21_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,21,8,8,8,7,1,1,7,1,1,0.875,0.875,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWA_21_hp_nmr_A,trrosettarna2_native_ss,R1,21,8,8,6,7,1,1,6,0,2,1.0,0.75,0.8571428571428571,0.125,-0.125,-0.017857142857142905,2,1,1,0.5,0.5,0.8571428571428571
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWA_21_hp_nmr_A,trrosettarna2_native_ss,R2,21,8,8,8,7,1,1,7,1,1,0.875,0.875,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWA_21_hp_nmr_A,trrosettarna2_native_ss,R3,21,8,8,8,7,1,1,7,1,1,0.875,0.875,0.875,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWA_21_hp_nmr_A,trrosettarna2_native_ss,R1_R2,21,8,8,6,7,1,1,6,0,2,1.0,0.75,0.8571428571428571,0.125,-0.125,-0.017857142857142905,2,1,1,0.5,0.5,0.8571428571428571
legacy121_v1__1qwa_21_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWA_21_hp_nmr_A,trrosettarna2_native_ss,R1_R3,21,8,8,6,7,1,1,6,0,2,1.0,0.75,0.8571428571428571,0.125,-0.125,-0.017857142857142905,2,1,1,0.5,0.5,0.8571428571428571
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWB_26_hp_nmr_A,petfold,ORIGINAL,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWB_26_hp_nmr_A,petfold,R1,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWB_26_hp_nmr_A,petfold,R2,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWB_26_hp_nmr_A,petfold,R3,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWB_26_hp_nmr_A,petfold,R1_R2,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1QWB_26_hp_nmr_A,petfold,R1_R3,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWB_26_hp_nmr_A,rnafold,ORIGINAL,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWB_26_hp_nmr_A,rnafold,R1,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWB_26_hp_nmr_A,rnafold,R2,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWB_26_hp_nmr_A,rnafold,R3,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWB_26_hp_nmr_A,rnafold,R1_R2,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1QWB_26_hp_nmr_A,rnafold,R1_R3,26,6,6,6,6,0,0,6,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWB_26_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,26,6,10,10,6,4,0,6,4,0,0.6,1.0,0.75,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWB_26_hp_nmr_A,trrosettarna2_native_ss,R1,26,6,10,10,6,4,0,6,4,0,0.6,1.0,0.75,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWB_26_hp_nmr_A,trrosettarna2_native_ss,R2,26,6,10,8,6,4,0,6,2,0,0.75,1.0,0.8571428571428571,0.15000000000000002,0.0,0.1071428571428571,2,2,0,1.0,0.0,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWB_26_hp_nmr_A,trrosettarna2_native_ss,R3,26,6,10,10,6,4,0,6,4,0,0.6,1.0,0.75,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWB_26_hp_nmr_A,trrosettarna2_native_ss,R1_R2,26,6,10,8,6,4,0,6,2,0,0.75,1.0,0.8571428571428571,0.15000000000000002,0.0,0.1071428571428571,2,2,0,1.0,0.0,1.0
legacy121_v1__1qwb_26_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1QWB_26_hp_nmr_A,trrosettarna2_native_ss,R1_R3,26,6,10,10,6,4,0,6,4,0,0.6,1.0,0.75,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,petfold,ORIGINAL,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,petfold,R1,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,petfold,R2,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,petfold,R3,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,petfold,R1_R2,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,petfold,R1_R3,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,rnafold,ORIGINAL,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,rnafold,R1,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,rnafold,R2,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,rnafold,R3,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,rnafold,R1_R2,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,rnafold,R1_R3,34,12,12,12,12,0,0,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,trrosettarna2_native_ss,ORIGINAL,34,12,13,13,12,1,0,12,1,0,0.9230769230769231,1.0,0.96,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,trrosettarna2_native_ss,R1,34,12,13,13,12,1,0,12,1,0,0.9230769230769231,1.0,0.96,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,trrosettarna2_native_ss,R2,34,12,13,13,12,1,0,12,1,0,0.9230769230769231,1.0,0.96,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,trrosettarna2_native_ss,R3,34,12,13,13,12,1,0,12,1,0,0.9230769230769231,1.0,0.96,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R2,34,12,13,13,12,1,0,12,1,0,0.9230769230769231,1.0,0.96,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1r7w_34_hpbulge_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1R7W_34_hpbulge_nmr_A,trrosettarna2_native_ss,R1_R3,34,12,13,13,12,1,0,12,1,0,0.9230769230769231,1.0,0.96,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RHT_24_hp_nmr_A,petfold,ORIGINAL,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RHT_24_hp_nmr_A,petfold,R1,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RHT_24_hp_nmr_A,petfold,R2,24,6,8,6,6,2,0,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08333333333333337,-0.16666666666666663,-0.023809523809523725,2,1,1,0.5,0.5,0.8333333333333334
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RHT_24_hp_nmr_A,petfold,R3,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RHT_24_hp_nmr_A,petfold,R1_R2,24,6,8,6,6,2,0,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08333333333333337,-0.16666666666666663,-0.023809523809523725,2,1,1,0.5,0.5,0.8333333333333334
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RHT_24_hp_nmr_A,petfold,R1_R3,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RHT_24_hp_nmr_A,rnafold,ORIGINAL,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RHT_24_hp_nmr_A,rnafold,R1,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RHT_24_hp_nmr_A,rnafold,R2,24,6,8,6,6,2,0,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08333333333333337,-0.16666666666666663,-0.023809523809523725,2,1,1,0.5,0.5,0.8333333333333334
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RHT_24_hp_nmr_A,rnafold,R3,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RHT_24_hp_nmr_A,rnafold,R1_R2,24,6,8,6,6,2,0,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08333333333333337,-0.16666666666666663,-0.023809523809523725,2,1,1,0.5,0.5,0.8333333333333334
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RHT_24_hp_nmr_A,rnafold,R1_R3,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RHT_24_hp_nmr_A,trrosettarna2_native_ss,ORIGINAL,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RHT_24_hp_nmr_A,trrosettarna2_native_ss,R1,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RHT_24_hp_nmr_A,trrosettarna2_native_ss,R2,24,6,8,6,6,2,0,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08333333333333337,-0.16666666666666663,-0.023809523809523725,2,1,1,0.5,0.5,0.8333333333333334
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RHT_24_hp_nmr_A,trrosettarna2_native_ss,R3,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RHT_24_hp_nmr_A,trrosettarna2_native_ss,R1_R2,24,6,8,6,6,2,0,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.08333333333333337,-0.16666666666666663,-0.023809523809523725,2,1,1,0.5,0.5,0.8333333333333334
legacy121_v1__1rht_24_hp_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RHT_24_hp_nmr_A,trrosettarna2_native_ss,R1_R3,24,6,8,8,6,2,0,6,2,0,0.75,1.0,0.8571428571428571,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,petfold,ORIGINAL,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,petfold,R1,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,petfold,R2,34,11,7,5,5,2,6,5,0,6,1.0,0.45454545454545453,0.625,0.2857142857142857,0.0,0.06944444444444442,2,2,0,1.0,0.0,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,petfold,R3,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,petfold,R1_R2,34,11,7,5,5,2,6,5,0,6,1.0,0.45454545454545453,0.625,0.2857142857142857,0.0,0.06944444444444442,2,2,0,1.0,0.0,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,petfold,R1_R3,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,rnafold,ORIGINAL,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,rnafold,R1,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,rnafold,R2,34,11,7,5,5,2,6,5,0,6,1.0,0.45454545454545453,0.625,0.2857142857142857,0.0,0.06944444444444442,2,2,0,1.0,0.0,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,rnafold,R3,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,rnafold,R1_R2,34,11,7,5,5,2,6,5,0,6,1.0,0.45454545454545453,0.625,0.2857142857142857,0.0,0.06944444444444442,2,2,0,1.0,0.0,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__rnafold__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,rnafold,R1_R3,34,11,7,7,5,2,6,5,2,6,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,trrosettarna2_native_ss,ORIGINAL,34,11,11,11,0,11,11,0,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R1,34,11,11,10,0,11,11,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.0,
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R2,34,11,11,11,0,11,11,0,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R3,34,11,11,10,0,11,11,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.0,
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R1_R2,34,11,11,10,0,11,11,0,10,11,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.0,
legacy121_v1__1rnk_36_pseudoknot_nmr_a__legacy_gt__trrosettarna2_native_ss__historical_legacy121_v1,1RNK_36_pseudoknot_nmr_A,trrosettarna2_native_ss,R1_R3,34,11,11,9,0,11,11,0,9,11,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1.0,0.0,
legacy121_v1__1s2f_23_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1S2F_23_hp_nmr_A,petfold,ORIGINAL,23,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
legacy121_v1__1s2f_23_hp_nmr_a__legacy_gt__petfold__historical_legacy121_v1,1S2F_23_hp_nmr_A,petfold,R1,23,9,9,9,9,0,0,9,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,,,1.0
