manifest_id,rna_id,sequence_length,evidence_channel,density_percent,evidence_seed,noise_level_percent,eligible_universe_size,selected_item_count,minimum_one_applied,source_gt_sha256,manifest_payload_sha256
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,6,0,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,e81b66e343bb76a0bbd21384862716a2df8fec035fb1273efc7a37a75455d292
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,fc3be5619476bb9b37c71fde96f206f0543f5e7bd755084ed6b458d8943d1f05
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,0fbb262d34d5a41b08ac6809ecbdb8f37a864ab8b6727c66686f7d82723d4de6
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,fd72de5c173ba92ef60e2e947f9cee9451ae221fefe2f35c7f4b650966b021cc
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,509f1070665f7ac0ad2101896abbabd30addb3f3a9d17ff8bcafa07a54c1c526
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,48093d916ae4ad6e4a6600f1ddca03ad19722e20d316b80120f360256cd990e5
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,15a712002d6ca21b42dd9d9f704dfe631e376800bd13d0e8ff101220b46e82a6
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,b05e5008bf9ee58c85d7da1abe79609650eb9860e59e6339fefeabaaf567153f
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,b41949d05e83d6b377afe1c63f3e08c4caec4c14b68c725a31bcbfb67382faa1
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,d857efe2fe36dd74d4aac40e7ecebbcc3ce0318a2f4bb1bb796d6616c5e23d73
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,0,6,1,1,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,46e4a3be8b7cfe394ffedbb12fbfe81e4248ba0ed7ff31a74c6dcac807c6c199
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_101__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,101,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,0b7c4c9c8c7fe038c5e7ed8e383186bfae143e426780e02edc8a45dd7381449f
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_103__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,103,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,d398da63fd14df16f8e240a710d0b0fb0739cc45961a9ebe9af387377749bdc4
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_107__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,107,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,bdac49b60e57bdd43202c62030f4dca8f0f9168b9491c3c48386fedc85765d75
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_109__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,109,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,788cd6c5331130a8873f40aec29e0403ebbe10f8a7c3b7a95325b4f6805dd03f
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_10__seed_113__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,10,113,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,b77f23999485c2f281a91510c239e0a4ea79948b5f66c9d96a5bd8f961bb5a8f
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_101__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,101,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,4d9decefb042288642b200feacdce0de188fce597d2ae42aee0bf66d0840bc35
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_103__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,103,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,e325f60d26ebfe90e9da6aa1ff79178b0c5666ef92fbfc9ac564272fdbea4fab
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_107__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,107,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,d09c3a13f5e786f97678c54f8eca268907b36d89cf36c42f607694d2f2ceac44
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_109__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,109,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,218562e3d6e74b6d5c59ca00b4bd952e73537efae7e356734fa9e988be9fb527
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_20__seed_113__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,20,113,0,6,1,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,597d9c24925d1f0333270c0e23206af8eee80dfb4e969c630176b00e6fa96447
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_101__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,101,0,6,3,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,1d8454aa55987751881bbc04c2b5c9ebb0f9c715e96ccd0d774f089a56c1aab3
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_103__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,103,0,6,3,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,af1d12c9a24f96eb36dfa114a8c5998ca3700930493ec52ccece0a7f8f63bfe7
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_107__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,107,0,6,3,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,5727a7a39f5e6ff5ad81a55fc7b67cffa42c0ea48aa118ea3270fd49dbfa2562
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_109__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,109,0,6,3,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,fd7c7d67f8612f5162499c3a7df186185abb1689e2ea07d625b17925e694f952
simulated_evidence_v1__1XWU_16_hp_nmr_A__unpaired_nucleotide_evidence__density_50__seed_113__noise_00,1XWU_16_hp_nmr_A,16,UNPAIRED_NUCLEOTIDE_EVIDENCE,50,113,0,6,3,0,c6cfb130e3bc29b782f7bb65a6e78532ddc3613db8819759e527d144cd256059,f2ceadb04db4073697245bb7a6ea9784c242136f1208d0729a9f242eb11355ad
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_00__seed_101__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,0,101,0,10,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,51a2fb5f1c9d484fa1a9ab15f6fa0ab1c9a6f733b48344cd0a048220dc459910
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_00__seed_103__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,0,103,0,10,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,9c712c0e09d78bc017019c51b45364dbcc2a9734faf67b64778a6b05a67fa9d7
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_00__seed_107__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,0,107,0,10,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,4c32363c133670025e476f56f997a6c290aeb9ace0151e604a4278af37ae4775
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_00__seed_109__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,0,109,0,10,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,373889dbb53f113a05e05c4c6477fe4ddec6c65d31b930d5e43eba6b4011ca3d
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_00__seed_113__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,0,113,0,10,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,9d119bfc7fe3962c3327220af1e4bec0322172263ac924526f52665b255ca6ea
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_01__seed_101__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,1,101,0,10,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,f7e6e391f8f251da7afac6cc12b33bcd6febe35134751d799c232ea81c0a40a1
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_01__seed_103__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,1,103,0,10,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,90d1334726824adc527fa07bc6e7ca697afcd08861082849d81cfe5b69521eb9
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_01__seed_107__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,1,107,0,10,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,691993531ae5bbf19fc5cb287de362a61b1fa95bd32b480b849a820a882fadf3
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_01__seed_109__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,1,109,0,10,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,41750fef1add75ca23e934c6c26e1444321c0cc3ede0af2a593f39a4564ececa
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_01__seed_113__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,1,113,0,10,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,877f9759493b335aaa68380b9ccd07e05290ac2e9d40bc882d269c5dbb617dd6
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_05__seed_101__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,5,101,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,592624f148d8411110e8e6cb8c22ac2126b0631c585bb34fe79a153ef98e6fa5
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_05__seed_103__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,5,103,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,e03f405ff60737c4096c90b42c1e6b7599aad8198da5a4ecc0167936a965a699
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_05__seed_107__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,5,107,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,56297c6383df9eb40b8ed027bc4e89af270fca469f4684356b550b58e7d60f65
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_05__seed_109__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,5,109,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,ef5fe2ab956f1bc7701db14922b629b4434965f7f8e54750ed45511116f989e7
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_05__seed_113__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,5,113,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,706312530aff72831a706ccec9b4a05ff5b7be930e38337ca2ca72bec07d08fb
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_10__seed_101__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,10,101,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,98dd809a6d5a87a3b2a3e572e8cbe86cb741ab29d195ee8b2280635cea6e51c8
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_10__seed_103__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,10,103,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,80b25847dfffdfa4ebb2c4dc8728e98c706f7033c1a67010b02ec80410fa0649
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_10__seed_107__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,10,107,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,99a2d6859b018943f6ff0f51e3c6ab5f2f0cb444b552508c4674d00d4f4863f9
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_10__seed_109__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,10,109,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,a0c843a7409bd23fbe6da758e45ba85c627de007500459cff5d1c2bad401ce4c
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_10__seed_113__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,10,113,0,10,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,88141be87d15d3436d55e29fdba661bb34b7566f559b909f673a18603b3aa7f8
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_20__seed_101__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,20,101,0,10,2,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,3419437629195c1816249a315536b0e696f49d4fe61f53a781558c86a2229ef8
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_20__seed_103__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,20,103,0,10,2,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,b4c5335de2d9cb8ec523ae686d4da2852c83adcf85323e577696234fa8611f4f
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_20__seed_107__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,20,107,0,10,2,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,b289e14faaea26ba07bdeb02c6f25744baf2b309b7511a26069a1716264aaf18
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_20__seed_109__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,20,109,0,10,2,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,e390fa3ce163db35c2bbe5d2795408168aa8f7bceaafae3ce0bf187805defdbf
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_20__seed_113__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,20,113,0,10,2,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,d3d7c298abde98b25bae4f7072c4eb1d5460b680ddd23256b0d539483f38c792
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_50__seed_101__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,50,101,0,10,5,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,3173a76519f1a5d136a9b4877e86d8aeb90e937a920295901bff88354ca6989d
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_50__seed_103__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,50,103,0,10,5,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,dc3039648b3e2937a395a7427b5351abc5512f08d4ebb4d799ab4fe159288424
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_50__seed_107__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,50,107,0,10,5,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,111bb2c191f8351e75233d8a75d5f43a5c13e8b6117455fdabb997373f125535
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_50__seed_109__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,50,109,0,10,5,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,c5be70bf045e07cc6264aa520bf4e0bbccaa14bcb14546b28b3e492c18a48143
simulated_evidence_v1__1YLG_31_hp_nmr_A__positive_pair_evidence__density_50__seed_113__noise_00,1YLG_31_hp_nmr_A,31,POSITIVE_PAIR_EVIDENCE,50,113,0,10,5,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,312d72bb88e68234d97ffda99083d74a7a5227ecb962248f7ae3a6d2eabff3a7
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_101__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,101,0,11,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,773a0b75252cc57b38ebfe4f9a2fdc278c11d18e1ebd8d7a123067cb46bd868c
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_103__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,103,0,11,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,8d9844e456e8e408964a1b9d162494cc0a5fc70abed066774075fc64e736208a
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_107__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,107,0,11,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,807f10e4d783f022e969cf41c47735cf4b5d9470333dbd775ba2609b38c0a5d6
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_109__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,109,0,11,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,2538562c0a6f6242ea44b13d76f70e91e45fff05df7eeda5a2cf5500d0940cfd
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_00__seed_113__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,113,0,11,0,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,b243b40a5c09ab9853ada8031ab475a17c24af3af4eb327907184d7df3737b0a
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_101__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,101,0,11,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,64674465fc3a73d8130e629e8845775c9c4726196ed033cb5f4ea4e9fa860408
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_103__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,103,0,11,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,e14ef0eab36bc49dd3cbb3efdf56181764653cc76adc4f9fec531dca6cecd1e5
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_107__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,107,0,11,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,583c800e5f86cf9d238ba1e00d217c29c956d4fe4a68b16cbe7b3989b05d4c06
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_109__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,109,0,11,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,1ac4b1739093df11c395ad115b101522c61392e24a1fb465eb6cf9afca227273
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_01__seed_113__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,113,0,11,1,1,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,11da0eda6b24adb831cf308e18afdcf324ff7493861d2794e4b6d9d31c178490
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_101__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,101,0,11,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,5dcaee4c854f79f57c42f56325a7a014287e3e5ad2a15efcbb681c420bd03bd5
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_103__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,103,0,11,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,4fcce5353f804f197d1d6953fa552a8e39f91979f70c346f17d78d67e3d5c905
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_107__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,107,0,11,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,33feeac4003ff27590868905bad741224cae09b515c4f6eb0b2d1b88be5ad5d4
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_109__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,109,0,11,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,c8c534bc6a5ee424d5a839f65fc9a9080e6697cf0e218343a4f6cd91d8b6ac6d
simulated_evidence_v1__1YLG_31_hp_nmr_A__unpaired_nucleotide_evidence__density_05__seed_113__noise_00,1YLG_31_hp_nmr_A,31,UNPAIRED_NUCLEOTIDE_EVIDENCE,5,113,0,11,1,0,8cc0c468a3a22b31d3afa14bc480d6238d5eeec744981911ea0f68cbd8af050e,798088f6f75185282e90f064c0aea8e18ce76f9f484697bc4b1e849afe45c08d
